Timestamp,UnitName,HeatProduced,ElectricityProduced,ProductionCost,FuelConsumption,CO2Emissions
08/17/2024 10:00:00,HP1,1.86,-6,1223.56,0,0
08/17/2024 11:00:00,GB1,0,0,0,0,0
08/17/2024 11:00:00,OB1,0,0,0,0,0
08/17/2024 11:00:00,HP1,1.88,-6,1189.91,0,0
08/17/2024 12:00:00,GB1,0,0,0,0,0
08/17/2024 12:00:00,OB1,0,0,0,0,0
08/17/2024 12:00:00,HP1,1.83,-6,1122.71,0,0
08/17/2024 13:00:00,GB1,0,0,0,0,0
08/17/2024 13:00:00,OB1,0,0,0,0,0
08/17/2024 13:00:00,HP1,1.76,-6,1027.63,0,0
